rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor
-101.87677,-114.95314,-95.816925,-114.8578,-96.42046,-96.67975,-99.3812,-97.92485,-114.26415,4.964213,3.0595014,2.8473735,-8.055834,-34.951363,1.0
-108.31513,-108.958664,-105.89643,-108.20279,-104.30374,-104.13564,-103.41749,-102.64584,-114.206856,4.9889603,3.02083,2.0099137,-8.05538,-34.951736,1.0
-108.72844,-107.90548,-106.108116,-107.58074,-105.87838,-104.1575,-104.65773,-104.55274,-114.53108,4.9950323,3.0133495,2.0208976,-8.05538,-34.951736,1.0
-101.04489,-110.9748,-105.67736,-111.014404,-100.07319,-95.298874,-99.45651,-98.529976,-114.567215,4.977676,3.0046418,2.0999155,-8.055684,-34.951332,1.0
-108.81334,-108.90503,-107.04421,-106.673134,-98.55676,-100.20562,-100.70916,-97.568115,-114.37629,4.9902496,3.0039122,2.0474226,-8.05538,-34.951736,1.0
-99.25796,-114.61792,-95.13711,-114.76394,-97.94745,-93.84919,-95.65872,-94.77788,-114.47695,5.0194287,2.991832,1.9764588,-8.055424,-34.951595,1.0
-103.38968,-109.956215,-106.68878,-109.397285,-98.831085,-102.84596,-100.371155,-99.57379,-114.38819,4.9861255,3.0207198,2.0721874,-8.055784,-34.95161,1.0
-86.870995,-90.42047,-77.54923,-107.12274,-102.73722,-88.12214,-78.184715,-119.3159,-80.448555,4.385087,6.69891,2.0720758,-8.04999,-34.95953,0.0
-88.9512,-92.21903,-90.02154,-63.69428,-83.35772,-87.67003,-89.7073,-93.25504,-97.43935,3.6387937,0.87647825,4.325998,-8.05126,-34.947758,0.0
-84.64185,-96.78584,-87.19874,-96.68031,-98.99445,-93.74727,-83.86876,-92.87845,-96.04616,3.783465,4.7248344,1.4824413,-8.052031,-34.95532,0.0
-104.54092,-113.26716,-106.213135,-107.19415,-95.481064,-91.749535,-96.8684,-96.06513,-114.3456,5.0216494,2.9776297,2.1336815,-8.055834,-34.951363,1.0
-89.89144,-99.56683,-90.15597,-96.64788,-90.83538,-90.96534,-83.56474,-75.28112,-76.85171,5.726643,6.0914617,0.030653747,-8.055719,-34.95892,0.0
-88.65025,-93.1061,-90.38671,-78.889,-85.54142,-92.29707,-94.491714,-92.650024,-97.57116,3.6449137,2.460609,2.6046097,-8.05202,-34.95139,0.0
-79.67908,-93.236206,-86.35701,-83.13376,-96.01772,-89.30743,-92.28835,-101.30528,-98.37746,1.9717445,3.3206143,3.7202296,-8.04851,-34.95157,0.0
-104.11173,-109.604454,-107.000374,-108.16464,-91.79113,-97.41527,-97.5483,-96.25309,-114.59414,4.9658337,2.998553,2.062323,-8.055493,-34.951313,1.0
-106.60467,-116.50023,-106.27639,-103.50453,-97.52499,-93.7879,-95.795784,-91.67429,-114.72565,4.9792514,2.986256,2.1047866,-8.05538,-34.951736,1.0
-98.34484,-100.55458,-98.78628,-99.49073,-92.35379,-91.33042,-101.312386,-96.39377,-114.80738,5.0302305,3.0018218,2.9967623,-8.055605,-34.95173,1.0
-86.53159,-88.7275,-90.61127,-67.15454,-75.6456,-78.44937,-85.57166,-90.36708,-97.094925,4.329484,1.1863581,3.367049,-8.05342,-34.94876,0.0
-91.01062,-93.53741,-87.85379,-91.87113,-85.195526,-93.08556,-90.88624,-77.060684,-95.728004,5.027093,3.5643806,2.2512462,-8.05518,-34.952454,0.0
-100.44036,-114.66554,-100.03474,-114.44383,-101.36924,-96.95058,-98.33904,-99.26511,-114.57912,5.0034623,3.0021605,1.9968283,-8.055424,-34.951595,1.0
-103.73699,-111.56673,-106.76455,-107.8731,-95.90638,-88.99781,-97.31601,-96.910576,-114.38892,4.9984317,3.002559,2.0649493,-8.055493,-34.951313,1.0
-79.125824,-99.16358,-85.24374,-93.69513,-95.12441,-89.90934,-84.81801,-95.17599,-99.063896,3.3862734,4.737696,2.3118947,-8.0503,-34.954807,0.0
-105.7645,-115.957146,-106.569176,-103.061,-98.62004,-95.97632,-97.96674,-96.32772,-114.5396,5.0360193,3.0000758,2.02582,-8.055605,-34.95173,1.0
-137.59111,-88.92171,-63.747536,-120.01205,-97.57952,-86.3453,-63.078342,-131.64777,-63.513172,6.245104,5.9970083,1.3843398,-8.05443,-34.95625,0.0
-105.696335,-116.24085,-104.66052,-105.31474,-98.39463,-97.22686,-96.28774,-97.8688,-114.31707,4.9864483,3.0121486,2.00523,-8.05538,-34.951736,1.0
-107.86621,-107.42302,-106.754814,-108.958336,-98.1561,-97.98237,-101.51128,-96.20477,-114.50563,5.0179315,2.9812973,2.0593138,-8.055506,-34.95169,1.0
-102.10216,-110.98685,-105.598495,-110.66424,-94.6021,-97.243065,-96.97737,-98.81792,-114.38487,5.0031734,2.987576,2.101696,-8.055684,-34.951332,1.0
-103.98074,-109.13936,-106.87099,-108.74035,-94.32544,-102.470184,-99.79375,-98.202614,-114.37978,4.980185,3.0149257,2.0715601,-8.055786,-34.951504,1.0
-98.48667,-87.3108,-85.76499,-81.17428,-67.81826,-68.124916,-77.75784,-86.38269,-94.46879,6.5633426,1.8021101,5.6057773,-8.05805,-34.94643,0.0
-109.31401,-110.475815,-107.802925,-109.74256,-108.137054,-107.53316,-104.180115,-100.70284,-114.33097,4.9948316,2.989833,2.051267,-8.055506,-34.95169,1.0
-100.01891,-114.84661,-96.88332,-114.5717,-97.84588,-96.52573,-99.70065,-96.30453,-114.4887,4.989725,3.0008726,2.7331047,-8.055834,-34.951363,1.0
-115.364746,-114.20931,-113.320465,-113.89086,-115.03062,-113.03126,-93.731186,-94.72011,-114.37411,4.9571195,2.987257,2.0607147,-8.05538,-34.951736,1.0
-99.26125,-113.785576,-99.96597,-114.659485,-106.14571,-100.144554,-100.75565,-100.74498,-114.58103,5.01769,3.0005188,1.9892209,-8.055605,-34.95173,1.0
-103.94514,-113.17105,-106.62449,-108.00706,-97.52096,-90.94139,-97.022484,-97.91578,-114.38192,5.016824,3.006782,2.0798898,-8.055784,-34.95161,1.0
-105.704414,-115.90562,-106.09304,-103.8902,-98.22546,-95.29402,-97.38804,-95.379074,-114.53167,5.026232,2.9958217,2.0441308,-8.055605,-34.95173,1.0
-76.273155,-95.124954,-79.10629,-89.97263,-93.43621,-86.58611,-85.0975,-98.36365,-97.95126,2.4541917,3.4504452,2.664045,-8.04953,-34.95307,0.0
-105.05266,-112.759605,-105.82654,-107.58446,-97.144066,-100.842,-98.50619,-98.84936,-114.283585,4.9898624,3.0140676,1.9992489,-8.055605,-34.95173,1.0
-98.80315,-103.63199,-99.922516,-102.42413,-95.15751,-95.45033,-102.69922,-95.559044,-114.42812,5.032537,2.9735863,2.848317,-8.055784,-34.95161,1.0
-106.495026,-109.12291,-106.39683,-107.97819,-99.63838,-103.3912,-101.34182,-100.9662,-114.44041,4.970336,3.029158,2.0252442,-8.055506,-34.95169,1.0
-76.93805,-97.56098,-81.39413,-87.33467,-93.29539,-93.41876,-88.34407,-101.58217,-99.07586,2.1927457,4.7572117,3.2963488,-8.04835,-34.954258,0.0
-81.970604,-98.168205,-86.47711,-95.908936,-99.45542,-89.22077,-84.14524,-96.73685,-97.94608,2.9932902,3.5559814,2.3036351,-8.05104,-34.953213,0.0
-103.811874,-113.63056,-101.83521,-113.56245,-97.82613,-92.34139,-97.80451,-100.226135,-114.422424,4.9827375,3.0067592,2.4855418,-8.055834,-34.951363,1.0
-105.60085,-114.2512,-105.59457,-107.880325,-98.03271,-92.85079,-96.57496,-97.66941,-114.2586,5.025558,3.0062335,2.0845327,-8.055784,-34.95161,1.0
-105.75754,-111.380554,-107.15946,-110.36235,-95.37293,-95.773865,-97.34324,-93.33538,-114.3381,4.9447207,2.9809458,2.1563017,-8.055784,-34.95161,1.0
-104.14861,-109.83033,-106.61667,-109.273476,-94.50257,-98.970345,-98.59358,-97.73344,-114.33956,4.9769344,3.0070138,2.064067,-8.055784,-34.95161,1.0
-109.412025,-115.19228,-108.15926,-110.14815,-98.38313,-98.52116,-93.78326,-91.721214,-114.28962,4.9874034,2.9882283,2.3371336,-8.055784,-34.95161,1.0
-111.04746,-114.15496,-110.40667,-113.84464,-110.50404,-113.14514,-89.967094,-79.04147,-112.75254,5.023142,3.0072613,2.076789,-8.055605,-34.95173,1.0
-103.27422,-109.904396,-106.45598,-109.5086,-101.40151,-105.2446,-101.38958,-101.35237,-114.24414,4.9975176,3.0193906,2.0956664,-8.055786,-34.951504,1.0
-93.1211,-91.68047,-86.09469,-95.92387,-97.6413,-93.92738,-89.87927,-100.50148,-95.16757,3.0419357,3.6322377,2.6707726,-8.05189,-34.9533,0.0
-107.83832,-110.14536,-106.530045,-106.30355,-96.380516,-98.03394,-100.01798,-95.06243,-114.38098,5.0097957,2.9836824,2.026841,-8.055424,-34.951595,1.0
-80.16281,-88.56876,-83.31309,-92.78594,-94.253555,-92.6811,-93.25955,-105.96664,-94.09703,3.2262764,6.2967625,2.9493518,-8.04867,-34.95814,0.0
-86.34252,-97.219635,-90.493034,-98.3502,-96.74752,-88.4056,-91.720924,-92.537605,-78.784874,5.0661445,6.445113,1.2261153,-8.0527,-34.959778,0.0
-103.53348,-109.908424,-107.06886,-109.0786,-93.61783,-100.447395,-98.189995,-97.99602,-114.33833,4.99021,3.0019045,2.1134787,-8.055684,-34.951332,1.0
-90.86991,-94.708496,-90.68756,-92.69325,-86.40223,-89.728584,-83.926865,-73.311035,-95.282974,4.9195867,4.2746925,1.3519908,-8.05561,-34.954308,0.0
-103.57093,-110.33736,-106.32163,-109.39216,-105.11328,-105.452286,-103.68509,-100.97846,-114.26537,4.997747,3.020476,2.06311,-8.055786,-34.951504,1.0
-116.50109,-114.88849,-115.44032,-115.64159,-97.512794,-94.37009,-84.12227,-77.537964,-114.406425,4.9435663,3.0025375,3.0060651,-8.055834,-34.951363,1.0
-107.421036,-109.16216,-107.069725,-108.27414,-97.95341,-98.696465,-100.67042,-96.016914,-114.48472,4.9892044,2.9741545,2.0419025,-8.055506,-34.95169,1.0
-103.62495,-114.77435,-98.27916,-114.25671,-101.23259,-98.07266,-99.69665,-99.14873,-114.15988,4.9606752,3.001546,2.9266183,-8.055834,-34.951363,1.0
-95.85087,-96.913,-88.40274,-93.508736,-80.07858,-93.7865,-85.65833,-67.604004,-91.79383,6.0275097,4.595558,1.4789951,-8.05717,-34.95404,0.0
-108.95014,-107.458916,-106.312,-107.33167,-97.96105,-100.39653,-101.41532,-98.91737,-114.37589,4.9982424,2.9892044,2.0248852,-8.05538,-34.951736,1.0
-108.46962,-106.72945,-106.89045,-108.51144,-99.15503,-99.92549,-102.458725,-98.003136,-114.42338,5.0215497,3.0003448,2.0772648,-8.055605,-34.95173,1.0
-80.01873,-91.186325,-85.33061,-95.90339,-95.493866,-87.32364,-90.36857,-105.99419,-83.68381,4.048279,6.6763463,2.6653311,-8.0493,-34.95979,0.0
-93.33611,-90.136444,-91.0817,-71.25364,-81.875046,-81.42196,-85.07339,-92.63573,-96.713615,4.349531,1.1032306,4.030033,-8.0523,-34.94833,0.0
-104.34027,-109.659615,-106.472534,-108.52785,-104.13512,-104.64312,-103.69752,-101.149704,-114.31998,4.9849505,3.0183103,2.0741434,-8.055493,-34.951313,1.0
-105.257515,-114.46193,-106.34408,-105.75931,-98.579445,-93.13928,-97.36049,-96.36522,-114.53811,5.0000844,3.0131516,2.0068524,-8.055605,-34.95173,1.0
-116.67684,-113.97239,-117.651474,-115.99607,-94.478714,-91.00254,-73.96284,-80.2003,-113.54013,4.9149437,3.0421958,3.3830056,-8.055684,-34.951332,1.0
-93.33625,-84.945526,-85.02566,-89.51044,-93.70299,-90.94678,-84.90258,-105.14142,-90.05061,1.8710433,3.3060517,3.9568,-8.04846,-34.95076,0.0
-92.4517,-100.44224,-89.91958,-95.78624,-89.21799,-93.72561,-81.793594,-68.08641,-93.424995,5.3720107,5.1259336,0.681077,-8.0554,-34.956078,0.0
-103.672714,-110.68608,-106.78462,-109.45888,-94.83521,-93.514366,-97.28221,-97.47089,-114.41649,4.9735465,2.9973016,2.0580587,-8.055786,-34.951504,1.0
-104.39344,-110.73461,-106.75003,-109.588036,-95.72911,-91.52117,-97.63826,-96.202805,-114.245544,4.984112,2.9905267,2.0552015,-8.055786,-34.951504,1.0
-110.873726,-114.54108,-110.79343,-113.238205,-96.53276,-92.896,-91.66033,-82.41106,-114.48139,4.934617,2.9801292,2.6171508,-8.055784,-34.95161,1.0
-90.52059,-85.414116,-98.9242,-81.618614,-104.14127,-95.38082,-89.29848,-98.844765,-93.85817,2.1648479,1.429219,6.0886908,-8.04677,-34.94515,0.0
-88.798935,-91.10937,-91.889206,-67.512024,-81.718414,-81.81633,-88.3221,-88.37946,-98.621,3.8121395,1.1161027,4.632451,-8.05223,-34.94768,0.0
-91.35512,-93.81774,-91.77021,-92.65601,-80.97996,-87.74429,-83.85006,-73.42592,-96.71268,5.0215855,3.9973922,1.6800456,-8.05544,-34.953712,0.0
-105.02786,-113.22835,-106.75652,-106.857956,-96.01474,-97.86835,-97.482994,-97.55053,-114.308304,5.0249934,2.9864445,2.1554835,-8.055684,-34.951332,1.0
-101.249756,-115.14418,-95.79955,-114.933914,-98.25024,-96.152275,-98.18519,-98.333595,-114.41124,4.9807243,3.0312786,2.2062728,-8.055424,-34.951595,1.0
-88.864235,-98.919464,-92.39061,-98.89514,-98.17988,-93.37471,-80.481636,-85.91032,-94.63507,4.202071,4.9014506,1.1795235,-8.05278,-34.95553,0.0
-100.72033,-114.789314,-96.27257,-115.38591,-98.33774,-96.083374,-97.65073,-97.67473,-114.424065,5.016644,3.02273,2.0666347,-8.055605,-34.95173,1.0
-103.66051,-110.60088,-106.93657,-110.054085,-96.27826,-90.31255,-97.45657,-97.43524,-114.33432,4.974112,3.0099397,2.0495808,-8.055784,-34.95161,1.0
-102.807915,-108.09621,-104.442924,-108.14966,-92.50098,-91.84721,-98.93427,-96.29626,-114.26717,5.0356455,2.9596004,2.323435,-8.055786,-34.951504,1.0
-102.905785,-114.82113,-97.01766,-114.608986,-97.197495,-96.6614,-98.691414,-98.36971,-114.27737,4.9763746,2.9977098,2.8883824,-8.055834,-34.951363,1.0
-101.846016,-113.63947,-103.69171,-112.84746,-108.4195,-105.88507,-105.39218,-99.03951,-113.81658,5.0284576,2.994434,2.0573525,-8.055784,-34.95161,1.0
-103.59577,-109.766396,-106.92608,-109.0819,-108.1308,-106.39919,-106.12205,-101.343056,-114.44189,4.9775524,3.0391138,2.0608337,-8.055784,-34.95161,1.0
-114.80345,-116.069496,-113.35742,-112.80964,-108.78583,-104.2931,-90.21853,-88.01949,-114.52162,4.9548373,2.9900208,2.2378643,-8.05538,-34.951736,1.0
-98.66831,-114.65507,-95.21946,-115.189285,-100.1771,-95.28231,-97.25765,-95.81822,-114.54671,5.0082865,3.0149503,1.9504418,-8.05538,-34.951736,1.0
-98.312485,-114.550575,-93.405136,-114.83487,-96.40544,-93.43195,-95.740524,-93.22104,-114.67074,5.000493,3.026052,1.9646599,-8.055506,-34.95169,1.0
-106.72796,-112.1065,-106.95694,-106.51172,-100.21782,-101.14746,-100.15135,-98.70807,-114.3333,4.988929,3.0110693,2.007285,-8.055605,-34.95173,1.0
-81.296906,-84.45485,-87.12364,-89.483444,-98.66364,-92.45771,-98.293724,-102.798515,-96.43894,1.8847439,3.0142534,3.5690665,-8.0485,-34.95173,0.0
-87.61803,-91.542244,-87.781334,-56.39634,-74.91628,-84.71103,-85.06643,-88.64029,-97.291306,4.132811,0.29745635,4.794649,-8.05188,-34.94661,0.0
-105.35781,-108.2399,-107.1164,-109.243065,-102.539925,-101.28707,-103.30895,-100.06638,-114.67665,5.028331,3.001077,2.1477976,-8.055493,-34.951313,1.0
-104.14952,-109.96361,-107.00637,-109.63524,-99.212,-97.405525,-100.33772,-98.23901,-114.47668,4.9658675,3.0231369,2.0240781,-8.055605,-34.95173,1.0
-103.32293,-109.894745,-106.83774,-108.78946,-102.71427,-105.98009,-102.96454,-100.66665,-114.48099,4.992867,3.021265,2.0998347,-8.055684,-34.951332,1.0
-116.04832,-114.33018,-118.37927,-117.194496,-96.47638,-91.76797,-74.18435,-79.16808,-114.01736,4.9430995,3.0775847,3.2668326,-8.055784,-34.95161,1.0
-103.857994,-109.56127,-106.76708,-108.62542,-105.5524,-105.20249,-104.11366,-101.94728,-114.499435,4.9790707,3.0202608,2.093714,-8.055493,-34.951313,1.0
-103.07648,-109.84604,-106.65118,-109.54939,-99.19799,-104.38553,-100.76598,-99.33651,-114.35498,5.000405,3.0048654,2.1140144,-8.055834,-34.951363,1.0
-92.63006,-97.54705,-93.78866,-93.679634,-92.892105,-93.58828,-85.9258,-82.840935,-97.96934,3.640239,3.4491134,2.2743585,-8.05269,-34.95337,0.0
-111.81832,-80.4578,-63.43684,-114.473526,-109.274994,-86.64921,-61.410065,-157.04308,-65.127464,4.0632124,6.7980647,1.7847469,-8.0493,-34.95979,0.0
-98.73207,-114.02424,-98.96444,-115.11821,-105.08551,-98.79329,-100.83495,-99.41306,-114.453064,5.029363,2.9920735,2.3271382,-8.055786,-34.951504,1.0
-90.60345,-93.135124,-90.171295,-64.02684,-82.60761,-87.56635,-88.50388,-90.77797,-98.07958,3.7178133,0.94104654,4.519326,-8.05133,-34.94777,0.0
-106.64836,-111.17119,-106.16932,-106.06822,-98.47627,-101.262276,-99.653725,-99.8333,-114.41284,4.9708996,3.0169218,2.018196,-8.055424,-34.951595,1.0
-104.08386,-113.92027,-104.37205,-112.21866,-103.52662,-112.048836,-101.8682,-96.74562,-110.22687,5.0418057,2.9514515,2.0905743,-8.055834,-34.951363,1.0
-106.43605,-114.74281,-106.579216,-104.2698,-98.220985,-97.30303,-98.352905,-95.496765,-114.48239,5.003703,2.9993982,1.9937975,-8.055506,-34.95169,1.0
-88.05042,-89.2176,-91.80266,-75.50792,-76.25076,-76.43806,-86.23609,-88.87786,-97.15626,4.607182,1.7680787,3.307436,-8.0543995,-34.94952,0.0
-104.279305,-113.58148,-106.13118,-105.797905,-95.221085,-96.62065,-97.53132,-97.352295,-114.28616,5.0239477,2.9900212,2.0796773,-8.055493,-34.951313,1.0
-81.96846,-99.06106,-87.04741,-98.17552,-97.564575,-93.326965,-79.50116,-91.9413,-96.90971,3.7554102,4.683507,1.6824685,-8.051539,-34.95518,0.0
-77.28318,-92.57728,-82.71201,-93.53955,-95.654945,-93.27013,-90.00539,-105.18674,-94.9947,3.2138386,6.1919894,2.9918592,-8.04884,-34.95756,0.0
-103.47963,-109.25507,-106.25811,-109.50909,-106.996864,-104.862885,-105.26678,-101.40198,-114.105446,5.0115037,2.9992023,2.1726348,-8.055493,-34.951313,1.0
-103.49126,-109.59975,-106.320656,-109.19031,-96.94436,-103.45523,-99.98477,-99.320656,-114.340614,4.983443,3.0181851,2.0768483,-8.055684,-34.951332,1.0
-100.99135,-114.46609,-94.06619,-114.24856,-96.29786,-93.898026,-92.535965,-90.32443,-114.40948,4.9682665,2.9944801,1.9261043,-8.05538,-34.951736,1.0
-114.60812,-114.62315,-115.250916,-115.568115,-96.96218,-93.39419,-83.11229,-78.86213,-114.460556,4.9145684,3.0282707,2.9694703,-8.055605,-34.95173,1.0
-78.94641,-98.03874,-84.326515,-90.97043,-95.73476,-88.2862,-83.618805,-96.89312,-97.86638,2.771844,3.9352858,2.539954,-8.04999,-34.953712,0.0
-89.73951,-100.24539,-92.934456,-94.49655,-94.39305,-88.98336,-72.07634,-69.97189,-90.67389,5.396037,5.0767365,0.7839763,-8.055409,-34.95602,0.0
-102.6474,-110.35625,-106.81417,-109.43961,-105.90764,-105.78583,-104.3572,-100.10346,-114.30579,5.0204587,3.0038886,2.1117156,-8.055834,-34.951363,1.0
-103.96248,-103.11462,-102.15571,-104.26522,-92.55661,-91.60158,-101.21962,-94.619514,-114.56866,5.014689,3.0056121,2.455741,-8.055424,-34.951595,1.0
-76.191185,-89.551704,-82.60749,-93.65704,-96.25721,-90.11159,-88.59088,-106.51756,-88.69554,3.3687587,6.6116114,3.0493739,-8.04842,-34.95959,0.0
-108.36457,-111.691315,-109.33496,-111.30625,-97.2302,-100.027336,-95.74789,-91.000786,-114.53232,4.9428864,3.0053952,2.2500355,-8.055784,-34.95161,1.0
-104.189316,-112.8765,-105.96719,-108.90434,-97.02706,-92.10828,-97.477875,-98.264305,-114.21971,5.010348,2.9944139,2.1869953,-8.055786,-34.951504,1.0
-91.24938,-92.2809,-89.690895,-91.12425,-82.880714,-90.08046,-85.130325,-75.90167,-96.32954,4.9153194,3.2587614,2.677775,-8.05523,-34.95187,0.0
-107.03734,-107.95252,-106.74973,-107.646965,-105.38419,-104.59657,-104.839195,-103.38743,-114.60769,4.999019,3.0171418,2.0709145,-8.055424,-34.951595,1.0
-107.26887,-108.279884,-106.72238,-108.77655,-105.41977,-103.071754,-103.357765,-102.411156,-114.424934,5.0062714,3.0104065,2.0725944,-8.055424,-34.951595,1.0
-84.9749,-102.19089,-91.00286,-94.23729,-96.60466,-93.7136,-70.6171,-75.60323,-81.47291,5.0520554,5.5670753,0.40283823,-8.05416,-34.9573,0.0
-108.47308,-114.41083,-108.11192,-110.33172,-97.06213,-97.12076,-94.399956,-90.74322,-114.24496,4.978602,2.9836328,2.3664546,-8.055784,-34.95161,1.0
-91.153725,-92.08434,-86.6889,-87.914505,-78.38361,-87.57812,-92.71009,-81.41047,-94.935555,5.7862206,2.9051654,2.7542481,-8.05626,-34.950672,0.0
-104.15803,-108.394844,-106.54684,-108.085304,-93.41196,-87.5239,-98.56803,-95.07427,-114.52136,5.002504,3.00034,2.0891752,-8.055493,-34.951313,1.0
-103.21544,-117.07003,-99.63283,-111.19666,-100.34202,-95.541954,-95.994965,-99.08957,-114.50357,4.9975586,3.0288513,2.0285888,-8.05538,-34.951736,1.0
-90.018776,-93.23198,-94.00514,-74.10363,-89.46754,-91.8257,-96.87452,-96.78076,-97.34636,3.1229749,2.045845,3.2403154,-8.05084,-34.95055,0.0
-104.528435,-113.92987,-104.67963,-106.792854,-94.80287,-98.22412,-97.14722,-98.15176,-114.16339,5.0094495,2.9953897,2.0931084,-8.055493,-34.951313,1.0
-103.77849,-109.61095,-106.78361,-109.15263,-99.601326,-103.59875,-101.32746,-99.36607,-114.33504,4.985766,3.0156918,2.1099982,-8.055684,-34.951332,1.0
-109.16613,-114.8504,-106.85354,-114.22116,-109.182594,-114.56686,-95.40143,-94.20326,-109.83825,4.9032116,3.028624,2.0301309,-8.05538,-34.951736,1.0
-88.94217,-92.52092,-90.61868,-91.52111,-81.46167,-85.36615,-85.45098,-75.76785,-97.5064,4.8468313,3.31739,2.0611532,-8.05515,-34.95267,0.0
-104.59352,-115.099335,-103.17608,-113.24342,-103.652664,-113.677734,-95.70492,-95.17614,-106.89071,5.030651,2.9342732,2.0833726,-8.055684,-34.951332,1.0
-110.920975,-113.69947,-110.322105,-113.990204,-110.661285,-113.2776,-88.744484,-76.30064,-113.20556,5.0207653,3.0134609,2.0927162,-8.055605,-34.95173,1.0
-99.483284,-114.55215,-97.31402,-114.870705,-101.117645,-95.64537,-97.23437,-97.74519,-114.551796,4.996382,3.0019693,1.9383292,-8.05538,-34.951736,1.0
-103.70661,-111.94126,-107.007126,-107.85605,-94.313774,-99.83463,-97.50389,-97.652176,-114.3536,5.0154996,3.0125399,2.1224494,-8.055786,-34.951504,1.0
-88.393135,-98.09429,-88.89988,-96.80707,-97.08549,-89.4436,-75.115616,-74.81225,-95.86604,4.489469,4.5267043,0.8901807,-8.054259,-34.95596,0.0
-81.351036,-97.84437,-87.05072,-88.4494,-95.273445,-89.10138,-87.67359,-96.180885,-97.25165,2.900986,3.5769386,2.5287957,-8.05083,-34.95318,0.0
-78.85266,-96.76602,-83.024925,-92.78032,-93.58182,-89.3994,-82.482376,-95.62423,-97.9606,3.0506313,3.5462506,2.3341317,-8.0505905,-34.95319,0.0
-103.72908,-109.97332,-107.01338,-108.71045,-93.88656,-102.427,-98.27792,-98.592766,-114.453545,4.980773,3.0112152,2.0608559,-8.055786,-34.951504,1.0
-80.01408,-98.16418,-86.78375,-95.18085,-95.026924,-91.391556,-76.70728,-91.959724,-95.46027,3.6351242,4.508714,1.9256209,-8.05082,-34.95496,0.0
-107.50211,-111.54232,-106.838715,-105.93772,-97.90851,-98.20342,-99.7278,-95.36473,-114.53021,4.9929686,2.9989913,2.0015638,-8.05538,-34.951736,1.0
-88.75917,-86.858055,-89.41686,-76.36402,-79.53348,-78.02255,-88.875824,-91.46391,-97.08105,4.5739346,1.5334929,3.6205645,-8.05355,-34.94904,0.0
-108.72109,-108.87887,-107.126274,-107.772255,-98.38279,-98.528465,-100.57573,-96.13031,-114.55516,4.978232,2.9821544,2.0250254,-8.05538,-34.951736,1.0
-103.57791,-114.91075,-101.33895,-113.9287,-104.67517,-108.30787,-96.752556,-99.0321,-110.903984,4.918502,3.0057893,1.9460367,-8.05538,-34.951736,1.0
-103.570694,-109.99164,-107.10324,-109.67323,-95.08617,-95.43041,-98.031815,-97.44135,-114.43971,4.971166,3.0095005,2.059589,-8.055784,-34.95161,1.0
-108.63999,-107.06058,-106.62431,-108.173615,-105.77402,-102.77116,-104.31335,-102.96062,-114.56475,5.0217514,2.998817,2.0912883,-8.055424,-34.951595,1.0
-103.586525,-113.788574,-102.07646,-113.25288,-97.31181,-94.61244,-97.55296,-99.665596,-114.291626,4.985671,2.9943988,2.341992,-8.055684,-34.951332,1.0
-105.87688,-114.46608,-106.86703,-104.28412,-100.21471,-98.80861,-99.85843,-96.78101,-114.61071,5.0072646,3.0041347,2.0243034,-8.055424,-34.951595,1.0
-79.42469,-97.94593,-85.14289,-88.9891,-95.51066,-86.53366,-86.52958,-97.7468,-98.41358,2.8499138,3.645337,2.714041,-8.04991,-34.9531,0.0
-103.60379,-109.87702,-106.652596,-109.57098,-101.200005,-98.35285,-101.0378,-99.35447,-114.3626,4.9786134,3.0085766,2.057059,-8.055493,-34.951313,1.0
-104.008125,-109.878815,-106.21472,-109.14651,-98.33254,-104.69124,-100.69208,-99.39935,-114.2115,4.996647,3.013223,2.0772347,-8.055784,-34.95161,1.0
-103.01614,-112.20154,-105.15903,-110.71466,-107.84523,-105.5447,-108.250175,-97.527214,-113.601715,5.0457244,2.9640605,2.0683835,-8.055784,-34.95161,1.0
-105.481766,-114.83301,-104.33662,-114.182724,-105.805756,-114.60855,-88.351814,-90.539215,-107.41092,5.003406,2.973434,2.0678024,-8.055784,-34.95161,1.0
-107.25887,-107.99433,-106.82189,-108.7331,-103.73653,-102.968346,-103.47687,-101.10617,-114.498924,5.003825,3.022006,2.0447736,-8.055605,-34.95173,1.0
-102.62916,-111.28536,-104.07456,-105.994354,-91.78937,-88.15863,-97.28334,-95.7337,-114.29685,5.0602975,2.9740574,2.381689,-8.055834,-34.951363,1.0
-107.13737,-116.844635,-106.873375,-101.151695,-99.61432,-97.190346,-98.04244,-94.76265,-114.58765,5.0310235,2.9878612,2.0357378,-8.05538,-34.951736,1.0
-103.38182,-116.158485,-101.19613,-111.13582,-100.65283,-96.93725,-96.77705,-100.036255,-114.51023,5.0040045,3.0075574,1.9679921,-8.05538,-34.951736,1.0
-86.50297,-86.36225,-89.702705,-75.58436,-75.261,-77.926414,-86.12931,-89.96295,-95.97872,4.617137,1.5886136,3.320944,-8.05433,-34.949467,0.0
-98.317696,-114.39173,-96.52937,-114.907745,-98.245476,-96.65764,-99.662056,-95.130264,-114.3743,5.0395727,2.9636102,2.2688677,-8.055784,-34.95161,1.0
-103.10995,-109.66214,-106.2363,-108.7901,-101.53932,-104.782295,-102.485146,-100.18729,-114.37796,4.98133,3.020042,2.0938213,-8.055684,-34.951332,1.0
