rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon
-110.17179,-105.41285,-107.008644,-107.986786,-98.11654,-99.19966,-101.20481,-95.98488,-115.38821,5.0118384,3.008275,2.0575802,-8.055286,-34.951694
-102.59761,-111.88907,-102.83143,-111.907074,-104.60039,-114.53369,-88.883194,-77.60246,-105.3133,5.0168996,3.1562607,1.7125573,-8.055522,-34.9523
-99.104126,-98.3073,-99.151924,-98.52122,-86.945145,-86.92682,-98.95528,-97.753494,-115.29061,5.0105343,3.0447235,2.900134,-8.055523,-34.951286
-109.652855,-106.40507,-106.8068,-108.25122,-103.85882,-102.344406,-102.99502,-102.89713,-115.02266,5.042615,3.047039,1.9541323,-8.055237,-34.95176
-91.39202,-91.26341,-91.809975,-66.70723,-80.03416,-80.95609,-90.50438,-94.51841,-97.05715,3.3041542,1.9935409,3.4151363,-8.051763,-34.95002
-101.31838,-113.67064,-101.56058,-114.64518,-96.948746,-96.61773,-97.26692,-95.99192,-115.27043,4.9748316,3.015523,2.0782573,-8.055558,-34.95164
-90.43553,-93.332794,-89.490524,-91.90675,-86.5301,-89.1757,-89.1232,-78.793564,-96.97999,5.541249,3.5428236,2.161854,-8.056283,-34.952866
-88.82643,-88.30022,-91.51919,-88.753365,-88.71304,-85.84353,-93.55092,-90.7269,-96.63539,4.2944503,2.906901,2.311983,-8.054129,-34.95183
-88.78285,-100.617775,-87.55977,-98.71757,-98.38165,-93.69083,-78.24898,-77.433205,-87.9284,5.0915446,4.675478,0.2895201,-8.055329,-34.955994
-102.56938,-110.5704,-108.20263,-110.15476,-98.53158,-104.45928,-99.09436,-100.12342,-114.93159,5.024402,3.0462813,1.8968784,-8.055719,-34.95153
-61.382626,-70.40407,-61.329006,-38.832798,-59.17002,-57.12522,-100.23016,-55.89384,-87.42736,5.240856,4.804919,6.9200172,-8.046912,-34.94517
-114.86586,-115.046005,-115.38759,-113.861435,-97.11628,-93.19557,-86.87429,-79.516945,-114.9547,4.984338,3.0581732,2.9132252,-8.0556965,-34.951515
-90.456825,-95.91771,-91.557144,-98.350464,-91.35428,-91.58152,-84.07564,-79.710075,-94.67168,5.251362,4.3211646,0.96076435,-8.055636,-34.954926
-102.91268,-114.70865,-98.50984,-114.35435,-95.47459,-97.89463,-97.57474,-94.30238,-114.77816,4.9520445,3.0371397,2.3207846,-8.055594,-34.951656
-109.66162,-107.17356,-107.24022,-108.46955,-104.73889,-103.10412,-103.11642,-102.45092,-115.11185,5.0124645,3.048307,1.942977,-8.055277,-34.951767
-93.00455,-92.198944,-87.958046,-92.03706,-79.27286,-81.164185,-85.89076,-86.311646,-93.3995,6.1263537,3.3713706,2.5150547,-8.058221,-34.951653
-109.30591,-106.69249,-106.974144,-108.49634,-105.11503,-103.39952,-104.20966,-103.95309,-115.2008,5.058856,3.0613978,2.008819,-8.055281,-34.951733
-102.40536,-109.797356,-108.29697,-110.28302,-103.61586,-101.84246,-101.84354,-99.040016,-115.066124,5.020601,3.037577,1.8758345,-8.055745,-34.95152
-99.27814,-95.80416,-98.34127,-96.62251,-86.328995,-86.77746,-98.409645,-96.88831,-114.94685,5.092712,3.0717483,3.0874648,-8.055664,-34.95113
-115.034485,-115.34199,-115.51151,-114.88302,-97.293625,-93.7799,-85.21582,-79.70945,-114.94151,4.96268,3.0726712,2.9971976,-8.055688,-34.951443
-84.74152,-95.83338,-88.753426,-92.76974,-99.09534,-99.79676,-99.32495,-91.96295,-95.029915,3.7185915,3.7688646,2.145383,-8.052864,-34.953102
-107.007614,-108.520454,-107.63856,-109.152,-105.747025,-103.83942,-103.212555,-101.2534,-115.21812,5.0195475,3.0400167,1.9623728,-8.055493,-34.951668
-88.752625,-96.95199,-88.018814,-96.84583,-93.34713,-92.450096,-83.28838,-84.79175,-91.389366,5.2327456,4.465118,0.75590146,-8.055489,-34.955364
-81.369675,-92.78187,-83.14668,-82.04126,-73.642975,-80.740074,-79.88178,-73.041954,-100.37035,4.8903894,2.5238905,3.8290079,-8.05332,-34.949577
-99.69406,-103.73917,-99.22821,-96.90149,-86.94097,-88.400826,-99.77905,-97.015015,-115.44361,4.9952326,2.98807,2.8985682,-8.055448,-34.951347
-99.3115,-97.3261,-99.697,-99.73632,-91.11643,-92.80138,-98.60317,-98.30947,-115.25343,5.0490055,3.0275888,2.9918673,-8.055564,-34.95122
-101.88251,-115.20245,-97.91377,-115.93275,-102.33006,-98.43594,-99.62876,-97.29015,-114.7316,5.0040236,3.1123955,2.6272705,-8.055651,-34.951508
-109.496925,-107.171875,-107.503296,-109.86805,-96.25368,-98.59239,-99.48015,-95.76454,-115.30629,4.9937778,3.0425613,1.9017441,-8.055407,-34.951714
-94.81936,-94.260864,-94.90473,-96.494286,-88.95061,-87.20661,-90.35629,-74.08614,-99.29008,5.3064995,3.60358,1.7334948,-8.0559025,-34.95342
-101.298164,-112.863914,-98.72242,-111.190025,-96.009285,-94.370186,-100.273224,-96.38712,-115.1667,4.9600677,3.0464633,3.2152581,-8.055801,-34.951263
-103.09486,-101.40698,-101.71333,-102.86678,-91.82764,-94.14825,-100.168274,-96.01869,-115.3941,5.0226626,3.0137131,2.671247,-8.055453,-34.95141
-101.905106,-101.64146,-101.11043,-102.55874,-91.312515,-93.9372,-100.02628,-96.49776,-115.45457,5.004101,2.9843135,2.721298,-8.055532,-34.951363
-107.67499,-108.20388,-107.84735,-108.92767,-107.30749,-104.70293,-104.12431,-102.49671,-115.18539,5.035297,3.0669003,1.9948996,-8.055444,-34.95168
-105.28016,-107.97133,-107.82039,-110.29513,-93.81967,-95.172,-98.39601,-96.86332,-115.126724,5.0002775,3.0399222,1.9475101,-8.055609,-34.951603
-99.83727,-99.19442,-99.59646,-99.459435,-89.06562,-90.16724,-99.0619,-97.20683,-115.5508,5.0137525,3.014055,2.9071782,-8.055509,-34.951267
-115.94551,-114.833694,-115.26376,-114.46705,-117.391304,-115.466,-91.4449,-86.56426,-115.21072,4.983273,3.0964975,1.8569069,-8.055332,-34.951878
-109.16367,-105.03523,-106.90862,-108.003746,-102.58259,-100.43324,-102.28239,-101.02,-115.25878,5.0649037,3.006382,2.0749416,-8.055261,-34.951607
-91.960304,-94.21255,-92.92228,-93.91274,-86.15296,-90.0589,-92.04413,-81.003525,-100.92089,5.354563,3.4179652,2.1901088,-8.055787,-34.952732
-102.09697,-112.88748,-99.04151,-111.90556,-95.26197,-96.35239,-100.57057,-95.24551,-115.08697,4.955939,3.0273452,3.1821568,-8.055843,-34.95123
-94.48926,-92.7081,-91.31912,-56.32267,-78.90444,-81.8894,-91.85043,-97.92301,-97.775185,3.0949733,1.1701443,4.999051,-8.050675,-34.947487
-104.12833,-108.86668,-107.97792,-110.5292,-102.04716,-106.558205,-103.39161,-94.236824,-114.7504,5.020971,2.9961443,2.1610441,-8.055574,-34.95152
-96.89565,-105.26835,-93.887,-100.798615,-86.66054,-85.26614,-99.74374,-93.14652,-111.99039,5.0538454,3.0887012,3.831994,-8.055971,-34.950985
-101.48029,-115.25341,-96.67829,-116.10325,-100.03299,-97.03173,-98.84943,-93.901764,-115.060135,5.0152097,3.11953,2.5373263,-8.055592,-34.951527
-87.95606,-99.87059,-86.38562,-101.977264,-101.10079,-91.54368,-86.84423,-98.46627,-87.09679,5.3187084,4.8811975,0.21144077,-8.054922,-34.956944
-104.00468,-114.4737,-103.52357,-113.911285,-105.39154,-115.212975,-84.53937,-88.27508,-106.96129,5.0123415,3.0329735,1.9026616,-8.055589,-34.951702
-96.64768,-106.27842,-94.50725,-105.62541,-96.59114,-94.52495,-101.04049,-95.32414,-108.33433,4.7314296,3.2520895,3.3934426,-8.055433,-34.9516
-99.63162,-114.061134,-100.62782,-114.83179,-101.533554,-97.46401,-96.7892,-98.71543,-114.802704,4.9760137,3.0526621,1.8092418,-8.055557,-34.951763
-104.63698,-114.49878,-105.03594,-114.09525,-105.15007,-114.18122,-96.38827,-93.181206,-108.776924,4.926056,3.0365374,1.9219067,-8.055655,-34.951694
-88.56089,-99.62197,-87.62198,-99.47427,-98.936646,-93.64634,-78.05865,-80.56188,-88.69362,5.188083,4.8929377,0.27043703,-8.055297,-34.95646
-114.74692,-115.84457,-115.4542,-115.04432,-97.77601,-95.03162,-83.81885,-79.3116,-115.1363,4.8951263,3.0206788,3.0764942,-8.055572,-34.951294
-99.634895,-101.96588,-97.93293,-97.25553,-87.94392,-91.33186,-100.58792,-95.96844,-114.92987,4.983395,2.9870975,3.0526478,-8.055357,-34.951424
-114.99318,-114.8449,-115.39898,-114.76874,-116.85748,-113.88681,-95.40049,-86.659256,-115.65117,5.0147505,3.0721772,1.9268994,-8.055398,-34.951855
-108.738846,-114.2604,-109.48149,-114.839516,-108.27846,-112.74483,-86.33063,-87.06524,-112.42579,4.892125,3.034047,2.002575,-8.055574,-34.951862
-103.32331,-112.608635,-106.69846,-112.20444,-105.87419,-109.785255,-102.24728,-99.425644,-113.44071,4.9320984,3.004689,1.9290948,-8.055744,-34.95166
-110.62504,-106.53791,-107.202065,-109.16116,-99.71558,-100.41669,-101.23176,-97.71447,-115.382034,5.0087433,3.0216808,1.966349,-8.055288,-34.951706
-105.2973,-107.60393,-104.635185,-108.48482,-95.784996,-99.53136,-83.59016,-69.413536,-107.717026,5.0306396,3.1878145,2.2646532,-8.055599,-34.952454
-107.82895,-108.39237,-106.28591,-106.69239,-95.308075,-96.92374,-99.6773,-94.36443,-115.20213,5.0063224,3.0093455,2.0764575,-8.055443,-34.951683
-98.67634,-108.645546,-100.09536,-106.23005,-91.033806,-91.58591,-99.15155,-96.029434,-115.35245,4.9711375,2.9833565,2.8565319,-8.055709,-34.951313
-62.641647,-80.92407,-66.04153,-55.965176,-59.815838,-64.18847,-88.48582,-58.98995,-94.05755,4.041572,4.1620126,5.705243,-8.048559,-34.946564
-92.43868,-87.82566,-91.69437,-86.10825,-78.76541,-79.36631,-91.522545,-88.00834,-97.187996,4.897769,2.6031888,2.7635908,-8.055412,-34.95104
-108.45437,-107.29536,-107.585175,-108.72674,-104.05576,-100.95276,-101.907715,-100.62041,-115.223755,5.0241747,3.0374527,1.8988446,-8.055455,-34.951725
-88.80931,-97.60784,-90.11193,-99.321396,-95.74466,-93.47355,-79.53642,-80.00005,-91.092834,5.301628,4.7950993,0.41234294,-8.055475,-34.956017
-101.70291,-110.042366,-101.61183,-110.89035,-105.77379,-112.87001,-95.576775,-78.55009,-101.93742,5.0991764,3.23311,1.7179031,-8.055451,-34.952324
-101.28334,-98.49274,-101.24061,-101.96465,-94.537964,-94.0138,-100.48129,-100.67738,-115.27591,5.0855803,3.0311816,2.7478864,-8.055413,-34.95132
-79.69355,-91.53865,-83.89688,-89.03854,-94.10632,-93.49781,-93.38789,-96.01194,-94.32446,2.748355,4.2935104,2.532434,-8.050381,-34.954037
-103.94038,-112.00058,-105.374466,-112.43735,-94.66124,-94.8042,-98.322174,-96.82505,-114.88362,4.9837117,3.0406206,2.2412665,-8.055764,-34.951576
-101.184814,-101.70332,-102.69779,-103.31355,-92.77818,-90.18262,-99.391205,-96.916466,-115.23811,5.0184255,3.0418491,2.5547063,-8.055619,-34.95143
-86.37961,-97.75912,-86.5849,-99.53346,-97.80066,-90.48766,-83.63901,-93.17707,-87.73346,5.2941914,4.9579973,0.23604546,-8.055018,-34.956608
-107.203735,-108.3416,-107.60395,-109.66521,-104.49534,-103.54892,-103.22186,-100.613304,-114.98154,4.9906993,3.0296886,1.9035774,-8.055474,-34.951664
-98.89362,-97.86137,-99.00994,-99.2519,-89.18635,-90.931076,-98.83747,-98.32526,-115.308235,5.012883,3.029577,2.9616048,-8.055517,-34.95124
-93.13379,-89.910126,-88.11643,-62.68657,-81.28577,-87.903,-90.32339,-97.09301,-97.22968,3.9901853,1.1050665,4.5525403,-8.052262,-34.947784
-100.59298,-114.90821,-97.70654,-114.56146,-101.57501,-99.85993,-97.404205,-94.97943,-114.12268,4.96437,3.0956507,1.6767935,-8.055302,-34.951885
-99.34613,-99.8488,-98.568275,-99.048805,-86.90929,-90.80553,-99.38075,-95.599686,-115.25178,5.0048947,2.9933612,2.9800406,-8.055421,-34.95131
-80.12474,-92.60935,-81.308014,-88.755516,-96.28331,-90.892365,-95.126305,-94.958984,-97.21365,3.2464726,4.3099947,2.4314454,-8.051707,-34.954113
-104.869415,-114.51511,-104.53749,-114.61517,-105.6195,-113.55417,-99.84803,-94.819984,-109.57825,4.950028,3.0452435,1.9530542,-8.055627,-34.951694
-102.688484,-111.82641,-106.57902,-112.221825,-94.2957,-102.465355,-97.266716,-98.070625,-114.81718,4.9891734,3.0466573,1.9179008,-8.055637,-34.95159
-98.05818,-97.85684,-96.971794,-92.63697,-86.522,-86.04764,-97.34688,-94.03956,-112.13062,5.121784,3.0024128,3.2613983,-8.055857,-34.950954
-112.33956,-114.845856,-112.97383,-113.9047,-99.61928,-95.3623,-87.40457,-84.1815,-115.187584,4.9490404,3.0353346,2.640055,-8.055739,-34.95156
-94.92692,-80.07181,-82.09982,-82.67555,-87.78511,-96.206825,-94.32766,-90.94615,-91.153015,1.6492009,3.866703,6.254686,-8.047121,-34.94747
-104.71984,-114.30838,-104.56851,-113.88618,-105.34422,-114.71497,-84.40223,-88.98993,-108.62994,4.9637194,2.9937224,1.9741006,-8.055588,-34.95171
-104.01049,-114.64725,-100.96798,-114.88259,-96.382095,-99.0687,-98.891594,-96.51354,-114.92636,4.9317546,3.0281684,2.7088346,-8.055685,-34.9515
-105.945274,-109.27329,-108.34762,-109.55285,-108.0142,-105.71659,-104.18318,-100.57886,-115.08565,5.037641,3.0398297,1.9777597,-8.055559,-34.95159
-102.32253,-113.81232,-101.79948,-113.512924,-104.02171,-115.19847,-87.243355,-88.03852,-104.08364,5.0957513,3.0869355,1.8359611,-8.055606,-34.951614
-101.632164,-110.98546,-108.30042,-110.79432,-101.362175,-101.168274,-98.901215,-99.48147,-114.90647,5.0104227,3.0611174,1.802284,-8.055758,-34.951607
-99.81035,-97.58121,-98.93776,-93.83119,-83.760086,-82.59268,-98.20022,-96.770744,-113.352875,5.1462946,3.0322638,2.8726919,-8.055776,-34.951244
-77.30949,-86.99547,-77.97435,-87.367805,-94.16699,-91.25163,-87.844894,-93.53095,-93.43422,1.9122679,5.0764203,2.7959452,-8.048186,-34.955246
-99.41482,-102.736404,-99.36695,-98.827545,-86.58589,-88.2445,-99.72412,-98.05627,-115.1323,4.964121,3.029699,2.8689559,-8.055488,-34.951416
-87.72062,-91.45646,-90.37759,-76.344765,-83.54051,-82.3703,-90.3329,-92.73757,-96.91557,3.5105667,2.5290549,2.972401,-8.052286,-34.950863
-99.89157,-98.928024,-100.02121,-100.12203,-90.38771,-92.03632,-99.18066,-97.57777,-115.23602,4.9836,3.0059903,2.9227118,-8.055469,-34.95132
-105.26754,-110.62523,-109.03933,-109.602005,-106.63642,-106.11512,-101.81838,-98.74868,-115.34922,5.0190477,3.0518444,1.9381521,-8.055677,-34.951614
-101.04069,-114.6965,-96.66774,-114.99769,-96.32642,-97.4301,-96.02272,-91.33136,-114.97031,4.9707727,3.0814652,1.9602456,-8.055353,-34.951817
-99.02341,-96.40592,-98.08482,-96.10724,-85.298744,-84.9803,-98.71208,-97.180016,-114.89879,5.0793633,3.0610638,3.0226924,-8.055631,-34.951187
-98.03283,-96.58547,-98.8287,-99.024376,-90.06311,-92.576454,-98.9632,-100.53031,-115.28223,5.0627937,3.0630314,3.0041292,-8.055621,-34.951115
-111.300224,-106.704056,-107.83183,-109.20214,-98.87194,-100.92276,-101.06867,-96.64333,-115.19667,5.013521,3.0643122,1.8936133,-8.055283,-34.95178
-104.38001,-112.65963,-108.963875,-112.74847,-107.29765,-108.81274,-99.61278,-97.27726,-113.41079,4.929284,3.020645,1.8783334,-8.0557785,-34.95166
-105.143074,-114.48992,-105.27011,-114.7714,-105.37588,-114.78274,-96.30228,-91.61843,-108.7494,4.9596543,3.1120763,1.8519226,-8.055639,-34.951694
-98.612335,-97.66086,-98.51407,-98.65481,-90.394646,-91.040886,-99.12521,-99.92154,-115.26934,4.9695234,3.0219002,3.0200524,-8.055444,-34.951283
-102.25434,-112.0134,-103.310646,-113.29945,-95.25022,-101.58692,-98.13129,-90.47621,-114.84264,4.988597,2.9874632,2.0843449,-8.055513,-34.951683
-107.49735,-108.461105,-107.622826,-109.823105,-104.70136,-102.798386,-102.89688,-101.48787,-115.01084,4.999078,3.0342832,1.8580006,-8.055503,-34.95171
-103.94691,-114.623825,-103.8405,-113.49603,-105.784096,-111.2133,-100.363594,-96.96655,-111.250175,4.9121733,3.0070736,1.9620849,-8.05562,-34.95172
-113.09245,-113.81786,-114.26996,-113.89676,-114.80783,-112.89602,-95.19401,-89.72961,-115.27445,4.973512,3.0748603,1.966958,-8.055501,-34.951786
-106.33421,-112.90938,-107.72808,-112.415794,-107.31115,-112.79631,-102.35887,-100.192986,-111.68872,4.9361877,3.0527325,2.0013475,-8.05567,-34.95162
-93.98311,-95.42079,-95.28117,-93.39004,-80.0208,-80.46826,-93.71197,-91.59796,-104.01893,5.304666,2.753387,2.9668078,-8.056299,-34.950726
-105.90784,-114.04327,-105.4715,-114.496765,-105.85355,-114.420555,-103.208664,-95.55489,-109.11852,4.9842844,3.006997,2.090691,-8.05572,-34.951553
-83.03018,-97.28816,-85.666145,-98.30759,-98.833565,-90.709595,-83.87193,-96.82573,-84.15358,5.2870307,5.5224986,0.1320559,-8.054507,-34.957832
-90.05272,-99.04721,-89.56592,-97.240776,-95.159454,-94.44532,-80.52151,-73.10388,-90.84609,5.202878,4.219247,0.73756605,-8.055785,-34.954937
-90.07836,-85.279366,-85.83836,-83.39256,-92.59734,-94.85108,-92.16608,-92.62201,-94.55972,1.7702053,3.647975,4.417594,-8.048365,-34.950996
-100.228325,-114.648575,-95.78462,-115.13211,-96.34943,-97.09991,-95.010895,-88.830864,-114.774124,4.988983,3.1237142,1.8394444,-8.05528,-34.95185
-104.36825,-114.587395,-107.09567,-113.300674,-104.71494,-112.08653,-93.86,-96.383934,-112.76677,4.9080567,3.014438,2.0255215,-8.055709,-34.951668
-105.2109,-109.22102,-107.73536,-109.385315,-104.80828,-103.822975,-103.24395,-101.21,-115.21369,5.030226,3.036603,1.9625294,-8.055621,-34.951572
-61.71806,-78.36157,-65.16294,-48.264893,-59.196915,-59.095497,-88.75142,-56.6353,-92.607445,5.0736732,3.7939463,6.30229,-8.048785,-34.94575
-102.30343,-114.79154,-99.23936,-114.77063,-97.904816,-97.071465,-98.114975,-95.947296,-115.044945,4.959968,3.0009282,2.4007397,-8.055633,-34.951626
-98.34137,-96.263756,-97.994385,-97.5544,-88.97218,-90.6792,-98.743484,-98.205444,-115.33296,5.0312047,3.0484152,3.131538,-8.055564,-34.95118
-109.81886,-106.17477,-107.19089,-108.42395,-104.2522,-102.41649,-103.349144,-101.59333,-115.12087,5.0350714,3.0247579,1.9667084,-8.055232,-34.951706
-92.40646,-89.40854,-90.728615,-77.13574,-74.000015,-77.50503,-88.80635,-89.34517,-97.21542,5.006221,2.0614915,3.1836467,-8.05527,-34.949768
-105.92556,-113.009575,-107.24969,-105.782036,-97.630455,-96.06899,-98.66488,-96.29378,-115.13642,5.0082397,3.0489733,1.8862884,-8.055494,-34.951664
-105.649475,-115.22838,-106.77535,-104.671425,-98.46491,-95.58772,-97.80046,-95.57162,-115.17184,4.9926596,3.0255942,1.9536785,-8.055418,-34.951653
-92.181145,-97.6766,-92.536575,-97.83185,-91.83201,-93.271774,-84.33727,-72.856476,-96.30788,5.305324,3.97532,0.92702764,-8.05579,-34.954426
-98.58561,-105.16239,-98.73948,-95.97961,-88.25861,-88.53119,-99.2756,-95.06942,-115.52504,4.997038,2.9919522,3.0367641,-8.055513,-34.95127
-103.372826,-114.750534,-97.82439,-115.07879,-94.13319,-98.71126,-98.72007,-93.09624,-114.7818,4.951317,3.103379,3.0261536,-8.055776,-34.951385
-105.72938,-112.30455,-107.99956,-107.6147,-94.73699,-93.27681,-98.15415,-96.38144,-115.055756,4.9821362,3.0280714,1.9166558,-8.055601,-34.951633
-109.74962,-107.400734,-107.292694,-108.91576,-104.51475,-103.25419,-103.094444,-101.88764,-115.021126,5.0141277,3.0526056,1.9073632,-8.055303,-34.951794
-89.826744,-97.80394,-87.26575,-97.075424,-92.02756,-91.04562,-81.95899,-70.33051,-93.5826,5.367974,4.096563,0.61089337,-8.0556755,-34.954666
-98.39451,-97.615944,-97.79514,-98.10076,-89.20876,-90.49771,-99.043846,-94.2631,-113.93291,5.0172505,3.045587,2.971295,-8.055375,-34.951443
-99.49699,-99.104744,-99.06725,-98.91279,-88.73324,-89.97513,-98.597694,-96.55603,-115.45128,4.987045,2.9948354,2.9426231,-8.055499,-34.95131
-98.16375,-103.94771,-98.04693,-97.13433,-85.72985,-87.85815,-99.52475,-96.07863,-115.46914,4.9860635,3.019681,3.007898,-8.0555105,-34.951317
-88.068756,-87.93554,-85.450066,-57.266346,-77.61382,-83.886314,-88.82149,-95.533264,-97.3964,3.694215,0.94979715,4.322546,-8.051826,-34.94809
-100.69098,-87.25751,-91.5832,-68.655464,-82.63784,-89.60693,-95.58355,-95.68019,-95.26476,2.8184109,2.2679427,5.696621,-8.049213,-34.94761
-100.640915,-114.70308,-98.836975,-114.35952,-99.07908,-99.202324,-94.11472,-92.47253,-114.35194,4.996872,3.0590189,1.7670312,-8.055367,-34.95182
-86.06897,-91.34922,-89.58857,-81.38907,-89.066635,-86.23141,-91.832664,-91.6387,-96.4927,3.2494924,2.9299326,2.7999077,-8.051954,-34.95157
-90.64735,-96.88237,-91.32262,-98.292046,-91.22723,-93.15852,-82.6405,-75.58371,-94.712166,5.3124523,4.242464,0.8392576,-8.055685,-34.95488
-74.54952,-81.566956,-73.52529,-81.519424,-89.32173,-90.72439,-83.16893,-87.263084,-90.22544,1.1943833,5.747857,4.0881557,-8.046997,-34.954605
-106.80818,-107.76148,-108.12612,-109.90607,-100.782196,-105.188805,-102.04302,-99.515236,-114.81454,4.999885,3.0302732,1.9748878,-8.055504,-34.95157
-88.48021,-92.40655,-91.76433,-91.9102,-86.33769,-81.915695,-92.79378,-88.83271,-96.50033,4.4262776,3.0563827,2.7205215,-8.0545225,-34.951775
-115.08771,-114.6367,-115.550735,-114.73865,-116.2653,-114.152916,-92.40698,-86.77662,-115.379395,4.977874,3.1026926,1.9544517,-8.055452,-34.95179
-89.96828,-98.68425,-90.56516,-99.84365,-98.91561,-92.79475,-86.820816,-86.76327,-91.47557,5.180352,4.7068253,0.659929,-8.055267,-34.956135
-97.553154,-92.352585,-93.71138,-91.937126,-78.78655,-82.01793,-91.54852,-92.24137,-102.14559,5.3975477,2.7067964,3.0958142,-8.056665,-34.950382
-92.38117,-94.46415,-86.40792,-92.5106,-80.55582,-75.70504,-83.17707,-94.271965,-91.015015,6.704257,3.1262913,4.1706295,-8.060358,-34.949017
-99.188156,-99.10369,-98.57934,-97.159164,-85.001816,-85.26472,-99.08185,-97.69276,-115.36009,5.005419,3.0571637,2.8734798,-8.055497,-34.95133
-115.43031,-114.96142,-115.43728,-114.93947,-95.98038,-92.6467,-83.69447,-76.96675,-114.9279,4.964757,3.0782902,2.980603,-8.055679,-34.95147
-92.31203,-90.63929,-91.66783,-85.41241,-76.149765,-75.68673,-90.9224,-87.71691,-97.204155,5.0234265,2.5904975,3.191175,-8.05568,-34.950672
-101.4663,-112.15767,-103.98753,-113.50854,-99.299774,-94.7437,-97.77626,-99.98103,-115.18866,4.9858346,3.0368192,1.8399493,-8.055599,-34.9517
-83.48476,-92.10775,-82.75309,-83.82962,-90.50318,-91.65707,-90.69463,-94.10317,-96.21897,2.5568044,3.7781694,3.0529156,-8.050707,-34.95301
-104.64043,-114.1764,-104.34821,-114.84371,-105.26255,-114.99608,-100.40686,-93.43541,-106.78652,5.00074,3.0763552,1.8835864,-8.055672,-34.951626
-105.65147,-114.587105,-106.072685,-114.93823,-105.35048,-114.72064,-93.67889,-89.388794,-108.210266,4.96811,3.0379035,1.9527352,-8.055697,-34.9516
-85.71014,-91.39489,-89.27607,-84.11462,-81.865585,-83.12425,-93.633965,-87.47878,-95.6111,4.8109407,2.3747897,3.2966971,-8.055222,-34.950188
-108.463776,-107.41958,-107.50764,-109.352646,-104.795395,-103.57647,-103.436226,-100.25193,-114.9809,5.0007443,3.0248046,1.9616476,-8.055413,-34.9517
-92.59518,-91.84811,-89.69637,-59.64286,-79.14634,-81.22252,-88.800186,-95.96126,-98.1692,4.404082,1.0184822,4.936004,-8.052731,-34.94719
-86.29835,-100.56146,-88.01736,-102.585075,-104.131226,-95.0942,-84.52734,-91.87079,-89.40039,5.262276,5.413347,0.105776116,-8.054364,-34.9579
-96.72169,-88.89017,-90.6972,-65.6307,-83.925446,-90.378876,-93.162605,-96.820076,-96.30708,3.044299,1.702139,4.8478713,-8.050579,-34.94824
-99.62709,-99.15763,-98.98267,-99.10913,-88.42779,-90.77702,-99.06254,-96.57732,-115.47063,5.011199,3.0155578,2.9208188,-8.055521,-34.951305
-109.33908,-106.15072,-106.58439,-108.65958,-105.00138,-102.85902,-104.05873,-102.98844,-114.93079,5.065495,3.045792,1.9846096,-8.055264,-34.951653
-101.78071,-114.57454,-97.700195,-114.65752,-96.40374,-97.99078,-97.971245,-92.82413,-114.67684,4.9675303,3.0800905,2.2637844,-8.055495,-34.9517
-102.763504,-114.65519,-101.42453,-114.33623,-103.81423,-107.62487,-95.41435,-94.08316,-111.902504,4.9513054,3.067407,1.6341558,-8.0554,-34.95186
-102.676636,-114.94204,-99.338684,-115.01901,-101.86802,-102.75533,-99.57293,-94.30528,-113.54801,4.980398,3.076266,2.3376508,-8.055582,-34.951603
-102.22931,-114.74252,-98.68219,-114.86599,-101.4557,-102.194176,-98.40653,-93.681526,-113.43038,4.9847074,3.1454873,2.1789095,-8.055544,-34.95165
-95.20587,-94.96134,-88.89629,-97.97957,-84.9966,-84.010376,-87.335014,-95.358055,-93.66358,6.3517094,3.321874,2.740647,-8.058771,-34.951397
-100.749886,-114.09373,-101.63022,-114.49503,-107.101616,-98.666695,-102.013054,-98.624115,-114.68363,4.997223,3.076881,2.1934366,-8.055611,-34.951607
-102.1515,-114.49078,-99.162766,-114.539085,-101.20218,-103.457535,-99.11063,-93.67907,-113.2137,5.0158005,3.1600695,2.231944,-8.055644,-34.951637
-104.09611,-113.827545,-105.38674,-113.36555,-103.58824,-110.26228,-99.77336,-90.32705,-111.81801,4.9616957,2.9772186,2.060125,-8.055602,-34.951683
-97.938484,-94.04606,-96.74438,-97.63992,-87.51454,-91.13086,-95.990074,-96.91088,-109.41481,5.224042,2.8631585,3.02417,-8.0560255,-34.95081
-63.54079,-83.31268,-69.69253,-58.627895,-59.61516,-62.922962,-89.05395,-58.94629,-95.55862,4.9410605,3.4442422,5.6676784,-8.050317,-34.946526
-114.98777,-115.02643,-115.42765,-114.45692,-97.71001,-94.13151,-86.21402,-79.53262,-115.03319,4.984923,3.0610726,2.8938105,-8.055725,-34.95151
-101.79399,-85.96021,-92.401596,-75.77907,-85.16714,-92.63601,-95.23989,-94.86042,-95.28036,2.9901943,2.3012733,5.646552,-8.049376,-34.94756
-104.95083,-114.650215,-104.04301,-115.0885,-105.379135,-115.26939,-96.24125,-92.77348,-106.29369,4.998267,3.0912273,1.8836417,-8.0557,-34.951607
-92.92238,-94.13344,-94.33278,-96.77481,-87.33223,-91.87404,-88.34116,-73.23068,-97.19878,5.4193263,3.8222883,1.5559838,-8.055923,-34.95366
-98.40536,-108.962685,-94.34255,-105.23265,-88.579765,-91.72906,-100.97243,-95.21653,-115.102875,4.964959,3.0536585,3.7019367,-8.055779,-34.95099
